config,n,m,method,heuristic,train_seed,episode,sample,steps,per_robot_distances,worst_share_rho0,worst_share_rho0.25,worst_share_rho0.5,worst_share_rho0.75,worst_share_rho1,jainE_rho0,jainE_rho0.25,jainE_rho0.5,jainE_rho0.75,jainE_rho1
N2_M20,2,20,ppo,,1,16,0,6,"[6, 5]",1.0909,1.0667,1.0435,1.0213,1.0,0.9918,0.9956,0.9981,0.9995,1.0
N2_M20,2,20,ppo,,1,16,1,6,"[6, 4]",1.2,1.1429,1.0909,1.0435,1.0,0.9615,0.98,0.9918,0.9981,1.0
N2_M20,2,20,ppo,,1,16,2,5,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,16,3,17,"[9, 13]",1.1818,1.12,1.0714,1.0323,1.0,0.968,0.9858,0.9949,0.999,1.0
N2_M20,2,20,ppo,,1,16,4,15,"[12, 12]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,17,0,7,"[6, 6]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,17,1,6,"[4, 6]",1.2,1.1429,1.0909,1.0435,1.0,0.9615,0.98,0.9918,0.9981,1.0
N2_M20,2,20,ppo,,1,17,2,8,"[7, 8]",1.0667,1.0492,1.0323,1.0159,1.0,0.9956,0.9976,0.999,0.9997,1.0
N2_M20,2,20,ppo,,1,17,3,7,"[6, 5]",1.0909,1.0638,1.04,1.0189,1.0,0.9918,0.9959,0.9984,0.9996,1.0
N2_M20,2,20,ppo,,1,17,4,5,"[5, 5]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,18,0,5,"[5, 4]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,1,18,1,8,"[8, 6]",1.1429,1.1034,1.0667,1.0323,1.0,0.98,0.9894,0.9956,0.999,1.0
N2_M20,2,20,ppo,,1,18,2,5,"[4, 5]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,1,18,3,6,"[6, 6]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,18,4,5,"[4, 5]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,1,19,0,1,"[0, 1]",2.0,1.6,1.3333,1.1429,1.0,0.5,0.7353,0.9,0.98,1.0
N2_M20,2,20,ppo,,1,19,1,1,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,19,2,2,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,1,19,3,2,"[1, 2]",1.3333,1.2308,1.1429,1.0667,1.0,0.9,0.9494,0.98,0.9956,1.0
N2_M20,2,20,ppo,,1,19,4,1,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,0,0,51,"[37, 28]",1.1385,1.0909,1.0539,1.0243,1.0,0.9812,0.9918,0.9971,0.9994,1.0
N2_M20,2,20,ppo,,2,0,1,12,"[10, 9]",1.0526,1.037,1.0233,1.011,1.0,0.9972,0.9986,0.9995,0.9999,1.0
N2_M20,2,20,ppo,,2,0,2,12,"[9, 9]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,0,3,12,"[7, 8]",1.0667,1.0435,1.0256,1.0115,1.0,0.9956,0.9981,0.9993,0.9999,1.0
N2_M20,2,20,ppo,,2,0,4,15,"[13, 11]",1.0833,1.0588,1.037,1.0175,1.0,0.9931,0.9966,0.9986,0.9997,1.0
N2_M20,2,20,ppo,,2,1,0,16,"[10, 15]",1.2,1.1402,1.0877,1.0413,1.0,0.9615,0.9807,0.9924,0.9983,1.0
N2_M20,2,20,ppo,,2,1,1,13,"[12, 10]",1.0909,1.0652,1.0417,1.02,1.0,0.9918,0.9958,0.9983,0.9996,1.0
N2_M20,2,20,ppo,,2,1,2,12,"[10, 11]",1.0476,1.0345,1.0222,1.0108,1.0,0.9977,0.9988,0.9995,0.9999,1.0
N2_M20,2,20,ppo,,2,1,3,15,"[14, 9]",1.2174,1.1515,1.0943,1.0442,1.0,0.9549,0.9776,0.9912,0.998,1.0
N2_M20,2,20,ppo,,2,1,4,16,"[11, 13]",1.0833,1.0577,1.0357,1.0167,1.0,0.9931,0.9967,0.9987,0.9997,1.0
N2_M20,2,20,ppo,,2,2,0,50,"[26, 34]",1.1333,1.0857,1.05,1.0222,1.0,0.9825,0.9927,0.9975,0.9995,1.0
N2_M20,2,20,ppo,,2,2,1,46,"[15, 27]",1.2857,1.1651,1.0896,1.0377,1.0,0.9245,0.9735,0.992,0.9986,1.0
N2_M20,2,20,ppo,,2,2,2,27,"[21, 16]",1.1351,1.0909,1.0549,1.0251,1.0,0.9821,0.9918,0.997,0.9994,1.0
N2_M20,2,20,ppo,,2,2,3,19,"[19, 15]",1.1176,1.0857,1.0556,1.027,1.0,0.9863,0.9927,0.9969,0.9993,1.0
N2_M20,2,20,ppo,,2,2,4,16,"[11, 8]",1.1579,1.1011,1.0588,1.0261,1.0,0.9757,0.9899,0.9966,0.9993,1.0
N2_M20,2,20,ppo,,2,3,0,15,"[13, 12]",1.04,1.0286,1.0182,1.0087,1.0,0.9984,0.9992,0.9997,0.9999,1.0
N2_M20,2,20,ppo,,2,3,1,11,"[10, 11]",1.0476,1.0353,1.0233,1.0115,1.0,0.9977,0.9988,0.9995,0.9999,1.0
N2_M20,2,20,ppo,,2,3,2,26,"[21, 20]",1.0244,1.0171,1.0108,1.0051,1.0,0.9994,0.9997,0.9999,1.0,1.0
N2_M20,2,20,ppo,,2,3,3,12,"[12, 9]",1.1429,1.1034,1.0667,1.0323,1.0,0.98,0.9894,0.9956,0.999,1.0
N2_M20,2,20,ppo,,2,3,4,13,"[9, 10]",1.0526,1.0361,1.0222,1.0103,1.0,0.9972,0.9987,0.9995,0.9999,1.0
N2_M20,2,20,ppo,,2,4,0,18,"[6, 13]",1.3684,1.2258,1.1273,1.0551,1.0,0.8805,0.9515,0.9841,0.997,1.0
N2_M20,2,20,ppo,,2,4,1,24,"[17, 17]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,4,2,11,"[8, 10]",1.1111,1.0789,1.05,1.0238,1.0,0.9878,0.9938,0.9975,0.9994,1.0
N2_M20,2,20,ppo,,2,4,3,12,"[5, 9]",1.2857,1.1818,1.1053,1.0465,1.0,0.9245,0.968,0.989,0.9978,1.0
N2_M20,2,20,ppo,,2,4,4,15,"[11, 12]",1.0435,1.0303,1.0189,1.0088,1.0,0.9981,0.9991,0.9996,0.9999,1.0
N2_M20,2,20,ppo,,2,5,0,17,"[13, 12]",1.04,1.0275,1.0169,1.0079,1.0,0.9984,0.9992,0.9997,0.9999,1.0
N2_M20,2,20,ppo,,2,5,1,54,"[39, 41]",1.025,1.0172,1.0106,1.005,1.0,0.9994,0.9997,0.9999,1.0,1.0
N2_M20,2,20,ppo,,2,5,2,52,"[36, 38]",1.027,1.0184,1.0112,1.0052,1.0,0.9993,0.9997,0.9999,1.0,1.0
N2_M20,2,20,ppo,,2,5,3,9,"[7, 8]",1.0667,1.0476,1.0303,1.0145,1.0,0.9956,0.9977,0.9991,0.9998,1.0
N2_M20,2,20,ppo,,2,5,4,17,"[10, 15]",1.2,1.1376,1.0847,1.0394,1.0,0.9615,0.9814,0.9929,0.9985,1.0
N2_M20,2,20,ppo,,2,6,0,6,"[6, 4]",1.2,1.1429,1.0909,1.0435,1.0,0.9615,0.98,0.9918,0.9981,1.0
N2_M20,2,20,ppo,,2,6,1,5,"[4, 5]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,2,6,2,6,"[5, 6]",1.0909,1.0667,1.0435,1.0213,1.0,0.9918,0.9956,0.9981,0.9995,1.0
N2_M20,2,20,ppo,,2,6,3,5,"[5, 4]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,2,6,4,5,"[3, 5]",1.25,1.1765,1.1111,1.0526,1.0,0.9412,0.9698,0.9878,0.9972,1.0
N2_M20,2,20,ppo,,2,7,0,8,"[8, 5]",1.2308,1.1636,1.1034,1.0492,1.0,0.9494,0.9739,0.9894,0.9976,1.0
N2_M20,2,20,ppo,,2,7,1,10,"[9, 8]",1.0588,1.0423,1.027,1.013,1.0,0.9966,0.9982,0.9993,0.9998,1.0
N2_M20,2,20,ppo,,2,7,2,35,"[22, 19]",1.0732,1.0466,1.027,1.012,1.0,0.9947,0.9978,0.9993,0.9999,1.0
N2_M20,2,20,ppo,,2,7,3,6,"[6, 3]",1.3333,1.2308,1.1429,1.0667,1.0,0.9,0.9494,0.98,0.9956,1.0
N2_M20,2,20,ppo,,2,7,4,6,"[6, 4]",1.2,1.1429,1.0909,1.0435,1.0,0.9615,0.98,0.9918,0.9981,1.0
N2_M20,2,20,ppo,,2,8,0,27,"[19, 18]",1.027,1.0182,1.011,1.005,1.0,0.9993,0.9997,0.9999,1.0,1.0
N2_M20,2,20,ppo,,2,8,1,22,"[13, 16]",1.1034,1.0687,1.0411,1.0186,1.0,0.9894,0.9953,0.9983,0.9997,1.0
N2_M20,2,20,ppo,,2,8,2,14,"[10, 8]",1.1111,1.0732,1.0435,1.0196,1.0,0.9878,0.9947,0.9981,0.9996,1.0
N2_M20,2,20,ppo,,2,8,3,11,"[9, 11]",1.1,1.0732,1.0476,1.0233,1.0,0.9901,0.9947,0.9977,0.9995,1.0
N2_M20,2,20,ppo,,2,8,4,7,"[7, 7]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,9,0,22,"[15, 5]",1.5,1.2885,1.1562,1.0658,1.0,0.8,0.9232,0.9762,0.9957,1.0
N2_M20,2,20,ppo,,2,9,1,19,"[13, 9]",1.1818,1.1154,1.0667,1.0294,1.0,0.968,0.9869,0.9956,0.9991,1.0
N2_M20,2,20,ppo,,2,9,2,17,"[13, 13]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,9,3,10,"[8, 8]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,9,4,19,"[8, 8]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,10,0,8,"[6, 2]",1.5,1.3,1.1667,1.0714,1.0,0.8,0.9174,0.973,0.9949,1.0
N2_M20,2,20,ppo,,2,10,1,3,"[2, 1]",1.3333,1.2,1.1111,1.0476,1.0,0.9,0.9615,0.9878,0.9977,1.0
N2_M20,2,20,ppo,,2,10,2,2,"[2, 2]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,10,3,2,"[2, 2]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,10,4,4,"[2, 4]",1.3333,1.2308,1.1429,1.0667,1.0,0.9,0.9494,0.98,0.9956,1.0
N2_M20,2,20,ppo,,2,11,0,10,"[8, 7]",1.0667,1.0462,1.0286,1.0133,1.0,0.9956,0.9979,0.9992,0.9998,1.0
N2_M20,2,20,ppo,,2,11,1,5,"[2, 5]",1.4286,1.2903,1.1765,1.0811,1.0,0.8448,0.9223,0.9698,0.9935,1.0
N2_M20,2,20,ppo,,2,11,2,4,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,11,3,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,11,4,6,"[6, 5]",1.0909,1.0667,1.0435,1.0213,1.0,0.9918,0.9956,0.9981,0.9995,1.0
N2_M20,2,20,ppo,,2,12,0,38,"[22, 25]",1.0638,1.0415,1.0244,1.0109,1.0,0.9959,0.9983,0.9994,0.9999,1.0
N2_M20,2,20,ppo,,2,12,1,29,"[25, 14]",1.2821,1.1886,1.1134,1.0516,1.0,0.9263,0.9657,0.9873,0.9973,1.0
N2_M20,2,20,ppo,,2,12,2,27,"[21, 13]",1.2353,1.1538,1.0909,1.0408,1.0,0.9475,0.9769,0.9918,0.9983,1.0
N2_M20,2,20,ppo,,2,12,3,15,"[13, 3]",1.625,1.3846,1.2174,1.0943,1.0,0.7191,0.8711,0.9549,0.9912,1.0
N2_M20,2,20,ppo,,2,12,4,62,"[40, 30]",1.1429,1.0898,1.0515,1.0226,1.0,0.98,0.992,0.9974,0.9995,1.0
N2_M20,2,20,ppo,,2,13,0,22,"[18, 17]",1.0286,1.0201,1.0127,1.006,1.0,0.9992,0.9996,0.9998,1.0,1.0
N2_M20,2,20,ppo,,2,13,1,25,"[22, 17]",1.1282,1.0898,1.0562,1.0265,1.0,0.9838,0.992,0.9969,0.9993,1.0
N2_M20,2,20,ppo,,2,13,2,87,"[31, 58]",1.3034,1.1837,1.1027,1.0442,1.0,0.9157,0.9674,0.9896,0.9981,1.0
N2_M20,2,20,ppo,,2,13,3,43,"[27, 16]",1.2558,1.1535,1.0853,1.0365,1.0,0.9386,0.977,0.9928,0.9987,1.0
N2_M20,2,20,ppo,,2,13,4,29,"[21, 21]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,14,0,12,"[3, 12]",1.6,1.3913,1.2308,1.1034,1.0,0.7353,0.8672,0.9494,0.9894,1.0
N2_M20,2,20,ppo,,2,14,1,14,"[4, 12]",1.5,1.3158,1.1818,1.08,1.0,0.8,0.9093,0.968,0.9936,1.0
N2_M20,2,20,ppo,,2,14,2,8,"[6, 7]",1.0769,1.0545,1.0345,1.0164,1.0,0.9941,0.997,0.9988,0.9997,1.0
N2_M20,2,20,ppo,,2,14,3,11,"[8, 11]",1.1579,1.1139,1.0732,1.0353,1.0,0.9757,0.9872,0.9947,0.9988,1.0
N2_M20,2,20,ppo,,2,14,4,17,"[9, 14]",1.2174,1.1456,1.0877,1.04,1.0,0.9549,0.9792,0.9924,0.9984,1.0
N2_M20,2,20,ppo,,2,15,0,129,"[34, 46]",1.15,1.0723,1.0355,1.0141,1.0,0.978,0.9948,0.9987,0.9998,1.0
N2_M20,2,20,ppo,,2,15,1,29,"[11, 25]",1.3889,1.253,1.1489,1.0667,1.0,0.8686,0.9398,0.9783,0.9956,1.0
N2_M20,2,20,ppo,,2,15,2,30,"[22, 20]",1.0476,1.0323,1.0196,1.009,1.0,0.9977,0.999,0.9996,0.9999,1.0
N2_M20,2,20,ppo,,2,15,3,24,"[16, 12]",1.1429,1.0909,1.0526,1.0233,1.0,0.98,0.9918,0.9972,0.9995,1.0
N2_M20,2,20,ppo,,2,15,4,88,"[26, 32]",1.1034,1.0514,1.0256,1.0102,1.0,0.9894,0.9974,0.9993,0.9999,1.0
N2_M20,2,20,ppo,,2,16,0,6,"[6, 5]",1.0909,1.0667,1.0435,1.0213,1.0,0.9918,0.9956,0.9981,0.9995,1.0
N2_M20,2,20,ppo,,2,16,1,5,"[5, 3]",1.25,1.1765,1.1111,1.0526,1.0,0.9412,0.9698,0.9878,0.9972,1.0
N2_M20,2,20,ppo,,2,16,2,7,"[6, 7]",1.0769,1.0566,1.037,1.0182,1.0,0.9941,0.9968,0.9986,0.9997,1.0
N2_M20,2,20,ppo,,2,16,3,7,"[6, 6]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,16,4,9,"[9, 8]",1.0588,1.0435,1.0286,1.0141,1.0,0.9966,0.9981,0.9992,0.9998,1.0
N2_M20,2,20,ppo,,2,17,0,6,"[6, 5]",1.0909,1.0667,1.0435,1.0213,1.0,0.9918,0.9956,0.9981,0.9995,1.0
N2_M20,2,20,ppo,,2,17,1,7,"[6, 7]",1.0769,1.0566,1.037,1.0182,1.0,0.9941,0.9968,0.9986,0.9997,1.0
N2_M20,2,20,ppo,,2,17,2,6,"[6, 5]",1.0909,1.0667,1.0435,1.0213,1.0,0.9918,0.9956,0.9981,0.9995,1.0
N2_M20,2,20,ppo,,2,17,3,9,"[8, 7]",1.0667,1.0476,1.0303,1.0145,1.0,0.9956,0.9977,0.9991,0.9998,1.0
N2_M20,2,20,ppo,,2,17,4,11,"[9, 9]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,18,0,5,"[5, 5]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,18,1,8,"[8, 6]",1.1429,1.1034,1.0667,1.0323,1.0,0.98,0.9894,0.9956,0.999,1.0
N2_M20,2,20,ppo,,2,18,2,6,"[5, 5]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,18,3,7,"[7, 6]",1.0769,1.0566,1.037,1.0182,1.0,0.9941,0.9968,0.9986,0.9997,1.0
N2_M20,2,20,ppo,,2,18,4,5,"[4, 5]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,2,19,0,1,"[0, 1]",2.0,1.6,1.3333,1.1429,1.0,0.5,0.7353,0.9,0.98,1.0
N2_M20,2,20,ppo,,2,19,1,6,"[5, 4]",1.1111,1.0769,1.0476,1.0222,1.0,0.9878,0.9941,0.9977,0.9995,1.0
N2_M20,2,20,ppo,,2,19,2,2,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,ppo,,2,19,3,5,"[5, 4]",1.1111,1.0811,1.0526,1.0256,1.0,0.9878,0.9935,0.9972,0.9993,1.0
N2_M20,2,20,ppo,,2,19,4,1,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,0,0,25,"[11, 12]",1.0435,1.0252,1.0137,1.0058,1.0,0.9981,0.9994,0.9998,1.0,1.0
N2_M20,2,20,astar,bbox,-1,1,0,12,"[11, 12]",1.0435,1.0323,1.0213,1.0105,1.0,0.9981,0.999,0.9995,0.9999,1.0
N2_M20,2,20,astar,bbox,-1,2,0,9,"[8, 7]",1.0667,1.0476,1.0303,1.0145,1.0,0.9956,0.9977,0.9991,0.9998,1.0
N2_M20,2,20,astar,bbox,-1,3,0,15,"[9, 14]",1.2174,1.1515,1.0943,1.0442,1.0,0.9549,0.9776,0.9912,0.998,1.0
N2_M20,2,20,astar,bbox,-1,4,0,6,"[6, 6]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,5,0,14,"[11, 9]",1.1,1.0682,1.0417,1.0192,1.0,0.9901,0.9954,0.9983,0.9996,1.0
N2_M20,2,20,astar,bbox,-1,6,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,7,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,8,0,29,"[8, 5]",1.2308,1.0928,1.0423,1.016,1.0,0.9494,0.9915,0.9982,0.9997,1.0
N2_M20,2,20,astar,bbox,-1,9,0,26,"[5, 6]",1.0909,1.0353,1.0159,1.006,1.0,0.9918,0.9988,0.9997,1.0,1.0
N2_M20,2,20,astar,bbox,-1,10,0,12,"[2, 2]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,11,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,12,0,9,"[9, 5]",1.2857,1.2,1.125,1.0588,1.0,0.9245,0.9615,0.9846,0.9966,1.0
N2_M20,2,20,astar,bbox,-1,13,0,13,"[11, 13]",1.0833,1.0612,1.04,1.0196,1.0,0.9931,0.9963,0.9984,0.9996,1.0
N2_M20,2,20,astar,bbox,-1,14,0,7,"[7, 7]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,15,0,11,"[7, 11]",1.2222,1.1579,1.1,1.0476,1.0,0.9529,0.9757,0.9901,0.9977,1.0
N2_M20,2,20,astar,bbox,-1,16,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,17,0,5,"[5, 5]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,18,0,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,bbox,-1,19,0,1,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,0,0,25,"[11, 12]",1.0435,1.0252,1.0137,1.0058,1.0,0.9981,0.9994,0.9998,1.0,1.0
N2_M20,2,20,astar,median,-1,1,0,12,"[11, 12]",1.0435,1.0323,1.0213,1.0105,1.0,0.9981,0.999,0.9995,0.9999,1.0
N2_M20,2,20,astar,median,-1,2,0,35,"[10, 12]",1.0909,1.0441,1.0217,1.0086,1.0,0.9918,0.9981,0.9995,0.9999,1.0
N2_M20,2,20,astar,median,-1,3,0,15,"[9, 14]",1.2174,1.1515,1.0943,1.0442,1.0,0.9549,0.9776,0.9912,0.998,1.0
N2_M20,2,20,astar,median,-1,4,0,6,"[6, 6]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,5,0,14,"[11, 9]",1.1,1.0682,1.0417,1.0192,1.0,0.9901,0.9954,0.9983,0.9996,1.0
N2_M20,2,20,astar,median,-1,6,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,7,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,8,0,29,"[8, 5]",1.2308,1.0928,1.0423,1.016,1.0,0.9494,0.9915,0.9982,0.9997,1.0
N2_M20,2,20,astar,median,-1,9,0,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,10,0,12,"[2, 2]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,11,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,12,0,9,"[9, 5]",1.2857,1.2,1.125,1.0588,1.0,0.9245,0.9615,0.9846,0.9966,1.0
N2_M20,2,20,astar,median,-1,13,0,13,"[11, 13]",1.0833,1.0612,1.04,1.0196,1.0,0.9931,0.9963,0.9984,0.9996,1.0
N2_M20,2,20,astar,median,-1,14,0,7,"[7, 7]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,15,0,11,"[7, 11]",1.2222,1.1579,1.1,1.0476,1.0,0.9529,0.9757,0.9901,0.9977,1.0
N2_M20,2,20,astar,median,-1,16,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,17,0,5,"[5, 5]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,18,0,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,median,-1,19,0,1,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,0,0,11,"[9, 8]",1.0588,1.0411,1.0256,1.012,1.0,0.9966,0.9983,0.9993,0.9999,1.0
N2_M20,2,20,astar,minimax,-1,1,0,12,"[11, 12]",1.0435,1.0323,1.0213,1.0105,1.0,0.9981,0.999,0.9995,0.9999,1.0
N2_M20,2,20,astar,minimax,-1,2,0,22,"[12, 10]",1.0909,1.0545,1.0303,1.013,1.0,0.9918,0.997,0.9991,0.9998,1.0
N2_M20,2,20,astar,minimax,-1,3,0,18,"[12, 14]",1.0769,1.0526,1.0323,1.0149,1.0,0.9941,0.9972,0.999,0.9998,1.0
N2_M20,2,20,astar,minimax,-1,4,0,7,"[7, 7]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,5,0,18,"[7, 7]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,6,0,3,"[3, 3]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,7,0,37,"[7, 6]",1.0769,1.0265,1.0115,1.0043,1.0,0.9941,0.9993,0.9999,1.0,1.0
N2_M20,2,20,astar,minimax,-1,8,0,40,"[9, 6]",1.2,1.072,1.0316,1.0118,1.0,0.9615,0.9948,0.999,0.9999,1.0
N2_M20,2,20,astar,minimax,-1,9,0,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,10,0,12,"[2, 1]",1.3333,1.0909,1.037,1.0133,1.0,0.9,0.9918,0.9986,0.9998,1.0
N2_M20,2,20,astar,minimax,-1,11,0,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,12,0,39,"[16, 9]",1.28,1.1373,1.068,1.027,1.0,0.9273,0.9815,0.9954,0.9993,1.0
N2_M20,2,20,astar,minimax,-1,13,0,13,"[13, 13]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,14,0,8,"[8, 8]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,15,0,12,"[8, 12]",1.2,1.1429,1.0909,1.0435,1.0,0.9615,0.98,0.9918,0.9981,1.0
N2_M20,2,20,astar,minimax,-1,16,0,4,"[4, 4]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,17,0,6,"[6, 6]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,18,0,5,"[5, 5]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N2_M20,2,20,astar,minimax,-1,19,0,1,"[1, 1]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N3_M20,3,20,ppo,,0,0,0,26,"[11, 17, 19]",1.2128,1.137,1.08,1.0356,1.0,0.955,0.9809,0.9934,0.9987,1.0
